pagamento_id,cliente_id,produto_id,data_pagamento,valor_pago,valor_juros,atraso_dias
2882,497,21,2025-02-17,1187.31,268.58,15
2883,20,145,2024-06-12,465.0,150.53,0
2884,457,499,2023-12-24,1607.54,278.68,0
2885,315,146,2024-09-18,165.23,112.65,0
2886,69,441,2025-01-12,1966.87,220.11,0
2887,215,887,2025-06-18,1743.78,97.29,30
2888,161,421,2025-02-24,1201.31,10.34,0
2889,102,316,2024-09-30,311.46,120.13,0
2890,376,166,2023-08-07,509.02,223.95,0
2891,206,652,2025-03-08,630.93,53.51,0
2892,145,203,2024-09-27,557.96,156.39,0
2893,57,496,2024-10-03,1045.29,71.57,0
2894,83,756,2024-02-10,1894.66,31.64,5
2895,481,625,2025-02-03,943.93,189.06,0
2896,385,468,2024-12-30,1356.97,286.07,0
2897,269,713,2023-08-01,1408.31,100.1,10
2898,494,385,2024-06-29,1756.0,178.39,0
2899,411,314,2024-07-16,164.26,286.54,0
2900,454,771,2025-02-02,868.23,198.64,0
2901,187,255,2024-07-11,1591.0,205.2,0
2902,6,959,2024-07-22,1648.25,61.89,0
2903,353,917,2024-08-08,1861.93,152.86,0
2904,350,23,2024-01-14,1435.31,116.45,30
2905,110,905,2023-12-11,565.79,146.58,0
2906,483,758,2025-03-20,1060.76,242.24,0
2907,407,339,2025-01-26,161.46,143.6,0
2908,138,493,2024-08-10,1329.16,28.23,10
2909,51,823,2023-11-16,1153.16,272.61,5
2910,403,511,2023-11-21,1366.99,168.0,0
2911,51,366,2025-03-01,1867.27,278.1,0
2912,476,372,2025-01-30,1405.83,175.98,0
2913,87,915,2024-09-03,708.85,30.19,0
2914,68,830,2024-01-05,477.6,170.33,0
2915,84,599,2023-12-21,1723.81,176.96,0
2916,467,219,2023-12-22,469.23,72.16,0
2917,42,475,2025-04-14,407.06,146.6,0
2918,219,423,2024-11-19,492.56,143.24,0
2919,57,356,2025-05-27,1066.8,190.63,0
2920,226,460,2023-11-19,335.96,85.29,0
2921,196,503,2023-10-23,1882.42,178.71,0
2922,248,27,2025-01-11,1935.88,79.88,0
2923,166,942,2024-02-05,1950.22,139.47,10
2924,62,802,2023-11-30,174.34,45.58,0
2925,263,801,2024-04-26,1897.78,20.82,0
2926,112,860,2024-01-12,1995.09,102.97,0
2927,253,223,2024-06-26,1890.62,89.63,0
2928,199,864,2024-01-21,1374.78,128.01,0
2929,178,690,2023-09-01,1432.34,288.97,0
2930,436,148,2024-08-24,332.28,161.45,0
2931,26,424,2023-09-10,1761.16,170.42,0
2932,410,739,2024-05-23,213.32,283.06,0
2933,246,351,2025-07-17,703.69,277.13,0
2934,19,186,2023-12-11,1983.19,266.39,15
2935,265,415,2025-03-13,902.42,38.42,0
2936,317,806,2024-10-24,349.2,193.95,0
2937,20,982,2025-07-07,1941.66,244.35,30
2938,106,429,2024-08-30,1969.87,252.32,0
2939,237,41,2024-07-03,455.38,177.59,0
2940,306,905,2025-03-11,1743.13,15.07,0
2941,464,393,2025-07-19,841.8,292.38,0
2942,246,703,2024-07-22,824.6,146.94,0
2943,81,79,2025-05-29,599.13,124.14,0
2944,150,717,2024-03-01,184.95,124.54,0
2945,397,896,2024-01-12,609.22,133.0,0
2946,396,790,2024-06-08,202.18,80.23,0
2947,10,784,2023-10-26,1856.31,104.93,0
2948,321,544,2024-11-12,1357.27,295.75,0
2949,224,450,2023-08-04,1784.58,116.77,0
2950,414,474,2025-07-26,1462.85,162.75,0
2951,264,142,2024-09-01,349.45,256.01,0
2952,149,251,2024-11-05,1887.1,162.95,0
2953,278,294,2025-04-20,1809.8,104.09,0
2954,274,610,2023-08-08,761.34,161.89,0
2955,194,136,2024-08-03,311.91,43.09,0
2956,432,484,2024-05-01,1437.89,47.7,0
2957,172,789,2024-04-10,1483.89,211.29,5
2958,265,312,2023-11-27,1803.98,276.06,0
2959,451,814,2024-11-08,200.05,220.45,0
2960,310,555,2025-07-19,369.24,31.64,0
2961,26,632,2025-04-28,1236.67,126.84,0
2962,469,732,2024-07-28,1276.35,10.74,15
2963,350,46,2023-12-25,163.86,158.25,15
2964,476,236,2025-01-11,854.17,66.03,0
2965,356,48,2023-10-28,1209.91,261.76,0
2966,26,198,2025-02-21,1502.03,40.26,5
2967,34,84,2025-06-30,700.69,10.42,5
2968,264,543,2025-04-06,1019.42,140.83,0
2969,138,161,2023-12-30,1646.7,55.08,0
2970,304,428,2024-03-29,1912.4,224.02,0
2971,183,71,2024-05-23,537.6,276.78,0
2972,363,520,2024-03-04,580.78,22.16,0
2973,242,969,2023-10-16,1885.65,124.72,15
2974,54,898,2025-07-29,852.23,299.08,5
2975,462,913,2024-05-14,1464.86,222.47,0
2976,168,52,2025-05-19,1263.3,286.42,0
2977,119,45,2024-04-09,642.62,57.58,0
2978,143,293,2024-10-05,1341.77,74.2,0
2979,81,938,2025-05-31,1345.58,54.9,0
2980,245,812,2025-05-12,1225.64,97.69,0
2981,402,465,2024-11-03,289.36,220.07,0
2982,352,885,2025-02-22,1990.83,57.83,0
2983,358,550,2024-11-25,860.79,162.03,0
2984,407,867,2023-09-17,1312.68,88.07,5
2985,62,380,2024-08-21,1782.95,250.47,0
2986,46,743,2024-05-27,904.25,11.91,0
2987,87,478,2023-10-18,1570.46,74.7,0
2988,99,262,2024-12-13,1946.47,185.52,5
2989,295,580,2024-01-29,781.98,38.05,0
2990,399,179,2025-03-03,870.01,145.23,0
2991,53,357,2024-11-12,1820.59,136.5,0
2992,472,419,2024-03-11,403.32,257.23,0
2993,192,698,2024-09-22,154.33,191.37,0
2994,447,953,2024-05-22,1826.89,195.51,0
2995,476,201,2024-11-30,1661.02,286.02,0
2996,80,902,2023-08-13,1947.91,294.88,5
2997,16,13,2025-02-28,210.65,199.48,0
2998,360,443,2025-04-27,396.74,161.38,0
2999,487,726,2023-09-12,300.09,186.3,0
3000,326,732,2024-09-16,1398.49,120.91,5
